-10.34526538848877,6.463197708129883,-3.2685132026672363
-16.00936508178711,6.725139141082764,-4.65281867980957
-67.7480697631836,-60.31204605102539,-24.30424690246582
-10.336292266845703,6.672802448272705,-3.2965948581695557
-10.719149589538574,6.324864864349365,-3.3349087238311768
-15.751937866210938,6.893675804138184,-4.6072211265563965
2.79158091545105,-18.943937301635742,-5.130828857421875
-10.353475570678711,6.46832799911499,-3.162600517272949
-16.004486083984375,6.723090648651123,-4.497107982635498
-67.83112335205078,-60.385955810546875,-23.5268497467041
-10.344565391540527,6.678145408630371,-3.189793586730957
-10.700637817382812,6.313939094543457,-3.218715190887451
-15.777137756347656,6.904702186584473,-4.46151876449585
2.793792963027954,-18.958961486816406,-4.964567184448242
-10.361663818359375,6.473442077636719,-3.0569746494293213
-15.999632835388184,6.721049785614014,-4.342159271240234
-67.92440032958984,-60.46902847290039,-22.75438117980957
-10.35281753540039,6.683469772338867,-3.0832815170288086
-10.682260513305664,6.303097724914551,-3.1034202575683594
-15.805475234985352,6.917105674743652,-4.3168439865112305
2.795999050140381,-18.97394561767578,-4.7987565994262695
-10.369831085205078,6.478545188903809,-2.9516217708587646
-15.994803428649902,6.719021797180176,-4.187950134277344
-21.33658790588379,7.007510185241699,-5.421273708343506
-68.017578125,-60.551979064941406,-21.983009338378906
8.76813793182373,-12.730335235595703,-3.7314608097076416
-10.361048698425293,6.688786506652832,-2.977043628692627
-10.664029121398926,6.292338848114014,-2.988996744155884
-15.833793640136719,6.929498195648193,-4.1722517013549805
-21.578651428222656,7.4434404373168945,-5.510231018066406
2.7982027530670166,-18.988889694213867,-4.633375644683838
8.9810152053833,-12.3568754196167,-3.6875500679016113
-10.377978324890137,6.483634948730469,-2.8465278148651123
-15.989992141723633,6.7170023918151855,-4.034449100494385
-21.33495330810547,7.00697135925293,-5.2237396240234375
-68.11065673828125,-60.63482666015625,-21.212621688842773
8.757558822631836,-12.714975357055664,-3.591435432434082
-10.369257926940918,6.694086074829102,-2.871061325073242
-10.645928382873535,6.28165864944458,-2.875418186187744
-15.862098693847656,6.941885948181152,-4.02772331237793
-21.62485694885254,7.459376811981201,-5.321230888366699
2.800403118133545,-19.00379753112793,-4.468398094177246
8.98971939086914,-12.368856430053711,-3.55690336227417
-10.386107444763184,6.488713264465332,-2.741671562194824
-15.985208511352539,6.71498966217041,-3.8816325664520264
-21.33332061767578,7.006435871124268,-5.026994228363037
-68.20358276367188,-60.71757507324219,-20.443099975585938
8.74704647064209,-12.69970989227295,-3.4522852897644043
-10.377449989318848,6.699373245239258,-2.765321731567383
-10.627957344055176,6.271056175231934,-2.762659788131714
-8.096522331237793,4.3487067222595215,-2.057523488998413
-15.89039421081543,6.954268455505371,-3.883237361907959
-21.671083450317383,7.475326061248779,-5.132153034210205
8.998409271240234,-12.380812644958496,-3.426509141921997
-10.394217491149902,6.493779182434082,-2.6370437145233154
-15.98044204711914,6.71298885345459,-3.729475975036621
-21.33169937133789,7.005903244018555,-4.831012725830078
-32.41680145263672,7.8287177085876465,-7.175442695617676
