-48.313316345214844,-84.72293853759766,-14.286083221435547
-48.327022552490234,-84.74699401855469,-13.46291732788086
-48.39276123046875,-84.86219787597656,-12.65477466583252
-48.45852279663086,-84.97755432128906,-11.846182823181152
-48.524322509765625,-85.09295654296875,-11.037019729614258
-48.59019470214844,-85.20845794677734,-10.22717571258545
-48.65612030029297,-85.3240737915039,-9.416539192199707
-48.722137451171875,-85.43978118896484,-8.604996681213379
-50.27546310424805,-85.20114135742188,-8.655126571655273
-74.57899475097656,-43.71475601196289,-6.8396477699279785
-48.78820037841797,-85.55574035644531,-7.7924299240112305
-87.42098999023438,33.77236557006836,-7.414928436279297
-85.53964233398438,29.153797149658203,-7.150165557861328
-50.270389556884766,-85.19255065917969,-7.826424598693848
-85.99414825439453,-7.602457523345947,-6.108852863311768
-87.33222961425781,-11.271848678588867,-6.23106575012207
-86.68258666992188,-14.74946117401123,-6.222003936767578
-48.85438919067383,-85.67176818847656,-6.978730201721191
-87.52800750732422,33.813724517822266,-6.639773845672607
-85.68194580078125,29.202306747436523,-6.4054951667785645
-87.70079040527344,-9.999061584472656,-6.246090888977051
-86.78705596923828,-13.445685386657715,-6.214496612548828
-85.9477767944336,-16.876110076904297,-6.197969436645508
-50.26532745361328,-85.18397521972656,-6.9989752769470215
-83.74771881103516,-7.403852939605713,-5.247420310974121
-86.67543029785156,-11.187079429626465,-5.454636573791504
-85.77510070800781,-14.595050811767578,-5.4305267333984375
-84.89299011230469,-17.980979919433594,-5.416062355041504
-48.92066192626953,-85.78801727294922,-6.163782119750977
-87.63518524169922,33.8551025390625,-5.8636322021484375
-85.82454681396484,29.250898361206055,-5.6592254638671875
-80.59782409667969,-5.9217753410339355,-5.043993949890137
-87.0396499633789,-9.923683166503906,-5.467691421508789
-86.1240234375,-13.342962265014648,-5.439480781555176
-85.18383026123047,-16.726110458374023,-5.418192386627197
-50.26026153564453,-85.17540740966797,-6.172665596008301
-81.57890319824219,-7.212141036987305,-4.4285569190979
-86.02911376953125,-11.103668212890625,-4.690585613250732
-85.1264877319336,-14.484681129455566,-4.6693525314331055
-84.22991943359375,-17.840532302856445,-4.655755519866943
-87.74249267578125,33.89657211303711,-5.086395740509033
-85.96748352050781,29.29961395263672,-4.911246299743652
-78.39911651611328,-5.760234355926514,-4.250837802886963
-86.3890609741211,-9.849507331848145,-4.701726913452148
-85.47171783447266,-13.24190902709961,-4.677001953125
-84.5411605834961,-16.599916458129883,-4.65884256362915
-75.28350830078125,-42.63996505737305,-4.6785664558410645
-50.25522994995117,-85.16685485839844,-5.347379684448242
-59.87529373168945,37.100669860839844,-3.222033977508545
-74.51270294189453,-3.579028606414795,-3.4123501777648926
-79.326416015625,-7.013006210327148,-3.642768621444702
-85.39292907714844,-11.021552085876465,-3.938519239425659
-84.48820495605469,-14.376078605651855,-3.9202892780303955
-88.87696075439453,-18.824811935424805,-4.155681610107422
-88.07632446289062,34.02553176879883,-4.319053649902344
-86.11077117919922,29.34846305847168,-4.161444664001465
-76.3189926147461,-5.607404708862305,-3.5004608631134033
-84.95054626464844,-9.685500144958496,-3.9110562801361084
-84.82979583740234,-13.142450332641602,-3.9266583919525146
-83.90867614746094,-16.475727081298828,-3.911524772644043
-75.26593017578125,-42.630008697509766,-3.9567694664001465
-50.25019073486328,-85.15831756591797,-4.5229997634887695
-67.74111938476562,54.252281188964844,-3.2473788261413574
-59.99830627441406,37.1768913269043,-2.6410179138183594
-85.32820129394531,23.9332275390625,-3.3159685134887695
-74.61653137207031,-3.5840187072753906,-2.7951719760894775
-77.19654846191406,-6.824710369110107,-2.899754285812378
-84.76656341552734,-10.940709114074707,-3.1980504989624023
-83.85987854003906,-14.269166946411133,-3.1829237937927246
